"","Artist.Reputation","Height","Base.Shipping.Price","Weight_log","Price_of_Sculpture_log"
"2355",0.22,28,15.06,7.76472054477148,2.19053558918542
"2356",0.01,9,14.08,4.66343909411207,1.62924053973028
"2357",0.71,19,48.42,8.60428789826717,2.67690347210537
"2360",0.83,29,57.21,9.80626053677502,4.69574188417248
"2361",0.36,40,22.31,7.14598446771439,1.81156209652423
"2362",0.78,27,16.08,6.94889722231331,1.87946504964716
"2363",0.69,15,41.25,10.9248407556573,5.29104095757726
"2364",0.34,8,14.51,8.11969625295725,2.16332302566054
"2365",0.41,3,14.67,4.969813299576,1.57691472072854
"2367",0.13,38,10.39,8.15478757276852,1.97685495290473
"2368",0.81,41,54.25,11.3595877879,5.87703525635695
"2369",0.18,20,79.53,8.70764824810691,2.28949985344539
"2371",0.56,16,34.34,8.83419131820207,2.88256357544835
"2372",0.22,21,48.7,12.2191073238006,6.70584715155008
"2373",0.38,5,19.84,5.02388052084628,1.5993875765806
"2374",0.22,8,10.04,6.96885037834195,1.86408013080768
"2377",0.16,9,21.95,5.53733426701854,1.33762918913861
"2378",0.35,14,10.11,7.41034709782102,1.88403474533723
"2379",0.59,12,24.02,6.24804287450843,1.90210752639692
"2380",0.37,27,10.68,8.19505769089508,2.35232718488886
"2381",0.2,11,21.07,8.01961279440027,1.9154509415706
"2382",0.45,17,47.44,8.58895555764313,1.96571277635149
"2383",0.29,20,14.4,7.67786350067821,2.40333499609419
"2386",0.16,8,93.91,8.74129628222515,2.61520365073586
"2388",0.77,13,61.54,10.2037032499252,4.1268117523596
"2389",0.39,12,21.06,8.18646442942209,2.95178038602481
"2390",0.69,30,94.2,13.8272365391397,7.97726825982497
"2391",0.63,37,83.6,10.3060484474969,3.52929738428947
"2392",0.63,18,39.67,10.8777075122079,5.54423950475159
"2393",0.82,8,50.39,9.41580863161038,3.82122264110165
"2394",0.24,24,91.24,9.53849237698168,2.37769256548085
"2395",0.79,28,14.57,7.18311170174328,1.16002091679675
"2396",0.65,42,22.19,7.9672801789422,1.84371920815877
"2399",0.33,39,69.27,9.31838727605932,3.40352799700044
"2401",0.73,15,13.19,6.85329909318608,1.8196988379173
"2402",0.32,41,95.76,15.8623671808269,9.68277915881745
"2403",0.13,30,38.52,13.4327556108824,7.58026598469164
"2404",0.29,11,21.86,6.61069604471776,1.48839958405704
"2405",0.56,27,38.26,15.3807955177249,8.583823273714
"2406",0.37,51,47.93,9.52777540257731,2.86562358820697
"2407",0.22,23,99.42,12.0562376397705,6.24305949159609
"2408",0.71,52,11.05,6.97447891102505,2.22354188565359
"2409",0.46,15,98.69,8.56845648535378,2.45014265735166
"2410",0.67,31,32.8,12.3150526030983,7.60688453121963
"2411",0.42,16,22.39,6.45833828334479,1.44220199305819
"2413",0.58,30,41.76,9.28767171491251,3.25848107946056
"2414",0.68,18,77.3,11.0149173449149,5.779848053257
"2415",0.07,3,24.61,3.91202300542815,1.49514876603197
"2416",0.95,19,10.03,8.03171037532204,2.65885995691144
"2417",0.78,26,11.41,4.35670882668959,1.66581824587021
"2418",0.04,13,13.92,5.79605775076537,1.23547147138531
"2419",0.68,16,38.14,11.041032051206,6.19607746180276
"2420",0.94,9,22.5,4.82028156560504,1.82454929205105
"2421",0.63,19,15.58,5.48893772615669,1.82776990675109
"2423",0.73,18,17.46,6.94793706861497,1.84687876844913
"2424",0.09,15,26.28,12.0034238838733,5.25697440301365
"2425",0.86,12,38.94,9.57080811415361,3.33932197794407
"2427",0.79,44,74.38,10.506162829932,4.44746318995806
"2428",0.5,8,16.02,5.24702407216049,1.55180879959746
"2430",0.51,9,75.69,8.9132811377118,3.24493335918749
"2431",0.07,17,12.24,5.07517381523383,1.50407739677627
"2432",0.53,38,21.99,7.85941315469358,1.26694760348732
"2433",0.19,11,16.4,6.38856140554563,1.35840915763035
"2434",0.5,16,22.14,6.95654544315157,1.72988406550997
"2435",0.92,30,15.62,6.67959918584438,1.61342993370364
"2436",0.88,5,14.15,3.46573590279973,1.93007108502557
"2438",0.93,16,21.05,6.49375383985169,1.49514876603197
"2439",0.03,38,84.85,15.3036595462907,7.87718480126799
"2440",0.06,30,23.36,5.54517744447956,1.11841491596429
"2441",0.58,8,12.71,5.91620206260743,1.79840401194672
"2442",0.4,37,26.84,9.84855606900991,3.67958640720234
"2443",0.64,35,36.72,10.4621600385593,5.369101965266
"2444",0.85,27,13.9,6.40687998606931,1.80500469597808
"2445",0.61,5,24.43,8.13798045445214,2.58475198475772
"2446",0.73,12,22.75,7.47193207824512,1.91250108692418
"2447",0,17,22.43,8.1758290087146,1.78002421300963
"2448",0.97,18,21.96,8.321664807135,2.91397977168173
"2449",0.97,13,56.58,10.9834265759386,3.88218216341712
"2450",0.87,14,14,5.30330490805908,1.24415459395877
"2451",0.45,17,25.11,10.7706930767198,5.63225066851496
"2452",0.44,26,98.88,13.856095724443,7.65360875517302
"2453",0.77,22,21.29,6.40522845803084,1.90061387414014
"2454",0.32,7,20.69,3.40119738166216,1.36353737399727
"2456",0.83,25,14.62,7.74153358928183,1.76985463384001
"2457",0.41,14,11.53,6.16541785423142,1.20297230399235
"2458",0.27,29,13.99,7.52940645783701,2.01623546577604
"2460",0.06,28,20.34,7.84267147497946,2.09186406167839
"2461",0.3,21,63.51,13.0280329175177,7.55856369030041
"2462",0.97,24,99.47,9.33978843916307,3.49983535155915
"2463",0.83,7,22.18,3.8286413964891,1.58923520511658
"2464",0.62,29,67.82,9.45938556081305,3.54066942694875
"2465",0.79,35,16.52,7.49776170062257,2.75174805636793
"2466",0.25,34,77.15,14.573157665167,8.46720851409996
"2467",0.52,24,20.59,7.77485576666552,2.44755086324423
"2468",0.64,18,50.73,12.41829275267,7.03159990601712
"2469",0.64,9,23.98,5.96614673912369,1.90359895098359
"2470",0.2,28,13.35,7.22475340576797,1.72988406550997
"2471",0.57,10,19.54,8.34948434699013,1.94591014905531
"2472",0.94,29,28.49,12.4886240787329,7.65396443888384
"2473",0.49,10,46.45,10.1095256359474,4.74275584894065
"2474",0.18,37,32.41,14.1539480051508,7.02227967771027
"2476",0.36,29,23.25,5.52146091786225,1.6094379124341
"2478",0.26,33,41.4,9.17107965802288,3.15785112303043
"2479",0.38,23,21.46,5.71042701737487,1.28093384546206
"2480",0.57,20,92.73,12.6236606402739,7.57240009906937
"2481",0.73,21,15.65,8.45297461908959,3.91142282535611
"2482",0.02,9,24.67,7.10085190894405,1.85002837735203
"2483",0.45,31,23.41,6.37842618365159,1.92716410623426
"2485",0.68,47,91.34,10.0767263187217,3.5470278298737
"2486",0.11,32,68.16,8.54849804124465,2.16332302566054
"2489",0.07,22,20.2,7.16780918431644,1.81645208181843
"2490",0.36,18,60.43,12.4370057791192,6.49820684543634
"2491",0.08,43,17.44,8.13505390861157,1.7404661748405
"2492",0.68,23,76.68,11.9654713405535,5.29124239787607
"2494",0.35,3,15.86,3.58351893845611,1.41342302850814
"2495",0.05,10,16.98,6.09356977004514,1.33762918913861
"2496",0.81,6,14.42,7.28276117960559,1.64287268852034
"2497",0.29,6,15.15,4.23410650459726,1.63119940421561
"2498",0.3,13,17.41,8.29529885950246,2.67000213346468
"2499",0.4,19,19.07,5.04342511691925,1.31103187661934
"2501",0.43,35,27.11,9.77735727539192,4.7347939537816
"2502",0.67,21,93.33,10.1586722593951,4.36615128551559
"2503",0.5,35,52.3,11.9414297870379,7.03467863655491
"2504",0.76,22,13.77,6.77536609093639,1.708377860289
"2505",0.87,22,13.51,5.68697535633982,1.09861228866811
"2508",0.4,19,23.96,8.24590926477409,3.18387021566939
"2509",0.81,41,10.46,8.45723085024355,3.30761903470259
"2510",0.29,9,13.46,6.880384082186,1.49290409617815
"2511",0.19,13,14.28,7.71110125184016,1.40609698841607
"2512",0.07,18,14.63,7.29641326877392,1.80828877117927
"2513",0.62,20,14.6,6.60123011872888,1.61740608208328
"2514",0.23,48,97.88,9.04522985191258,3.64047671488577
"2515",0.1,14,14.87,8.19753873972118,2.59749101053515
"2516",0.44,24,33,11.1959793468319,4.70880922074758
"2517",0.07,9,16.45,2.89037175789616,1.19392246847243
"2518",0.42,8,23.2,4.9416424226093,1.73165554515835
"2519",0.57,29,96.36,10.6972942161953,3.88608962340164
"2521",0.44,5,11.08,4.9416424226093,1.7281094421516
"2522",0.55,12,53.98,10.0674329641244,2.85761897142436
"2523",0.22,8,64.33,9.57803438239735,3.40186382620532
"2524",0.74,31,53.06,11.02402439862,5.22944948724924
"2526",0.19,18,22.39,6.71901315438526,1.4655675420144
"2528",0.43,11,12.93,5.19849703126583,1.84371920815877
"2529",0.01,32,33.84,10.8409133569402,4.7756721659767
"2531",1,17,54.81,12.0319692271406,6.33212443185003
"2532",0.86,32,16.36,5.89440283426485,1.35325450704169
"2533",0.94,34,68.52,10.3464411050553,4.31762143798155
"2534",0.2,6,14.35,4.29045944114839,1.78002421300963
"2536",0.38,44,10.86,6.46925031679577,1.57277392806251
"2538",0.68,46,90.69,10.2260781694761,3.16926532431487
"2539",0.47,18,28.95,12.0363158208444,5.92972211327241
"2540",0.15,11,11.91,7.66340766489348,1.71199450075919
"2541",0.39,29,24.4,7.54433210805369,2.12823170584927
"2544",0.51,12,16.25,8.1870210673435,2.6440448711263
"2545",0.06,30,20.84,7.22693601849329,1.9213246735827
"2546",0.25,3,15.93,2.99573227355399,1.4655675420144
"2547",0.28,16,30.79,8.54714026778419,1.21787570949493
"2548",0.01,12,21.77,5.92958914338989,1.58514521986506
"2549",0.51,42,75.42,10.0215372193099,4.05837190176328
"2550",0.16,29,17.43,7.32317071794347,1.5830939370945
"2551",0.36,30,46.57,10.0478043233044,3.15912582046243
"2553",0.04,7,18.77,6.01126717440416,1.87640694328834
"2554",0.74,6,10.2,4.18965474202643,1.62334081760309
"2555",0.3,22,94.56,8.74289347151214,3.01700440882953
"2556",0.47,23,20.57,6.1527326947041,1.83577635464483
"2557",0.79,7,22.01,8.03883475778775,3.16209381076922
"2558",0.04,19,22.81,7.95752740223077,2.05540496385159
"2559",0.24,10,17.97,4.43081679884331,1.76985463384001
"2561",0.77,23,26.09,10.1907695449666,4.86622590237216
"2563",0.93,15,16.66,6.87005341179813,2.41412646772695
"2564",0.86,42,48.97,9.05157907959124,3.81131830130651
"2565",0.91,12,18.52,6.3818160174061,1.47017584510059
"2566",0.99,20,49.47,9.14580185083861,2.84954976337591
"2569",0.95,7,17.05,7.26052259808985,2.23108909128898
"2570",0.43,28,12.97,6.880384082186,1.93007108502557
"2571",0.12,35,92.82,10.1648898159674,2.09309786812732
"2572",0.12,22,33.15,12.0415458192031,5.19262346198897
"2573",0.68,24,23.97,6.87935580446044,1.62924053973028
"2574",0.02,38,76.8,9.40549588675022,2.55412171880947
"2575",0.27,13,43.07,9.23073106162392,1.9643112344262
"2576",0.74,19,13.69,7.11801620446533,1.75785791755237
"2577",0.49,17,11.4,7.68063742756094,2.14710019015365
"2579",0.06,32,28.59,12.7761252089274,5.53046030165905
"2580",0.46,16,17.77,8.146419323098,2.09679018001445
"2581",0.61,19,84.07,11.3014016423681,5.52728393116504
"2584",0.61,3,18.56,2.77258872223978,1.81807677754543
"2586",0.37,32,85.19,10.9784558452898,3.86325284105872
"2588",0.57,53,45.92,9.72148594455309,3.85672168964306
"2590",0.09,19,63.24,12.1314945628918,5.27877770467342
"2592",0.24,4,18.52,5.94542060860658,1.86562931779451
"2593",0.66,10,15.75,6.15909538849193,1.6467336971778
"2594",0.34,9,18.05,5.62401750618734,1.37118072330984
"2595",0.27,14,80.12,10.8293919249263,4.71805234304476
"2596",0.18,31,74.66,10.021359473131,2.72719901994097
"2597",0.23,30,36.43,10.8061052328229,5.06720464558415
"2598",0.51,25,52.72,14.3690709058165,9.52476271523214
"2600",0.37,19,82.41,11.5967149906999,5.30900999608678
"2602",0.19,18,20.76,8.1656479252975,2.45787797740008
"2603",0.94,17,43.84,8.96610085736724,3.64831784235781
"2604",0.19,15,12.09,7.11476944836646,1.8229350866965
"2605",0.42,14,98.05,11.3638568495498,5.21499010395828
"2606",0.16,15,24.75,4.49980967033027,1.33762918913861
"2607",0.3,46,25.69,8.72972059026726,3.39785848039664
"2608",0.86,19,14.94,7.14045304310116,1.81482474215905
"2609",0.71,25,10.71,7.75876054415766,1.7509374747078
"2610",0.09,7,14.6,6.43454651878745,1.69377906086785
"2611",0.56,18,73.95,11.7245792611255,6.350571531238
"2612",0.53,24,75.89,14.152570479008,8.63957541236501
"2613",0.13,29,17.83,6.46769872610435,1.67896397508271
"2614",0.87,11,10.73,6.01126717440416,1.88403474533723
"2615",0.51,47,97.06,12.0565163951297,6.50563457212436
"2616",0.07,14,20.86,8.46800294722547,2.24918431626693
"2618",0.05,25,14.83,7.52402141520612,1.73871024813824
"2619",0.75,22,24.12,6.07534603108868,1.70474809223843
"2620",0.22,13,16.45,6.95844839329766,1.64093657949347
"2621",0.14,4,23.51,4.69134788222914,1.82937633279936
"2624",0.6,14,18.16,7.64826303090192,2.62103882411258
"2625",0.89,15,48.05,10.4086773246835,5.75428545682931
"2626",0.83,44,15.37,7.97796809312855,1.61938824328727
"2628",0.36,11,50.03,10.4645308924627,4.7585777326174
"2629",0.42,46,53.98,8.90693533905917,2.24389609664537
"2631",0.47,22,16.64,8.42901750051251,2.53449014997683
"2632",0.2,12,11.23,7.53047999524554,1.67335123817775
"2633",0.71,12,23.35,8.26693534761046,2.5360749363624
"2637",0.13,23,19.65,5.73979291217923,1.27536280041261
"2638",0.19,33,22.31,7.22256601882217,1.43270073393405
"2640",0.23,11,75.36,10.0928674736975,4.58802402715312
"2641",0.62,7,10.75,4.59511985013459,1.63119940421561
"2644",0.4,5,22.12,3.2188758248682,1.22671229129543
"2645",0.73,27,76.06,12.875999816188,6.75493038657688
"2647",0.17,17,14.34,6.48616078894409,1.87333945622048
"2648",0.69,28,57.88,9.15778312123751,3.86848900340442
"2651",0.09,40,21.92,7.93951526066241,1.72455071953461
"2652",0.02,42,22.89,6.60934924316738,1.48839958405704
"2653",0.82,14,10.7,4.9416424226093,1.5830939370945
"2654",0.55,3,19.46,5.05624580534831,1.88403474533723
"2657",0.95,39,14.89,8.19257047115217,1.99877363861238
"2659",0.42,32,31.64,9.49657139216065,3.54037944579549
"2661",0.42,52,89.65,12.546867668291,7.31771692914219
"2662",0.36,12,20.64,7.9665866976384,1.41827740697294
"2663",0.02,27,24.98,6.18001665365257,1.69927861643389
"2664",0.37,44,52.84,11.0986214081949,4.57398906850452
"2665",0.94,32,11.48,5.8636311755981,1.73695123273306
"2666",0.95,21,17.23,8.2960476427647,1.77664583141801
"2667",0.42,5,11.08,7.04490511712937,1.84687876844913
"2668",0.99,21,86.22,9.09896178399279,3.8969093676181
"2669",0.08,17,70.28,12.078085853161,5.78573105730337
"2670",0.36,22,66.5,13.2404112668727,7.68226583321378
"2672",0.66,8,21.95,3.91202300542815,1.91250108692418
"2674",0.16,10,18.13,5.22035582507832,1.17557332980424
"2675",0.99,8,17.56,4.47733681447821,1.28923264827676
"2676",0.6,21,30.32,12.5490238482491,7.02757180125801
"2677",0.81,29,13.31,7.09754885061479,1.91692261218206
"2678",0.13,19,61.14,11.0930216181599,4.29428772036588
"2679",0.17,21,83.74,9.83188413367644,1.82776990675109
"2680",0.01,9,16.75,3.71357206670431,1.43270073393405
"2681",0.34,20,11.03,6.07764224334903,1.81645208181843
"2682",0.3,38,11.03,5.8348107370626,1.63119940421561
"2683",0.74,6,15.02,6.64248680136726,1.43983512804792
"2684",0.17,46,58.97,9.1535583578772,2.77695417974942
"2685",0.07,38,97.84,14.6364980300102,8.10651451625519
"2686",0.01,7,21.71,6.11368217983223,1.35066718347674
"2687",0.12,17,35.42,12.538658769559,5.61108221936728
"2688",0.09,5,20.47,7.58069975222456,1.11185751541813
"2690",0.72,13,14.85,8.34093322600088,2.33891702224144
"2691",0.99,10,36.96,9.32963337816417,3.71015158938948
"2693",0.46,15,11.24,5.40717177146012,1.89160480419777
"2694",0.28,20,39.56,11.952302346924,6.2421843541923
"2697",0.56,10,23.79,6.36818718635049,1.55180879959746
"2699",0.46,10,98.02,8.76076662424196,3.66381802351856
"2701",0.4,41,85.05,14.3696559821345,8.1241535662652
"2702",0.13,3,21.96,3.58351893845611,1.92716410623426
"2703",0.7,39,77.44,10.0302083053153,3.79436496195991
"2704",0.03,23,63.39,10.5166982697784,4.88408897276972
"2705",0.66,16,78.03,11.0250836775946,4.67656018207476
"2706",0.94,23,38.54,9.28275405248523,3.47134514156424
"2707",0.49,26,26.88,8.98017220572501,3.02626147858881
"2708",0.28,19,12.18,7.01121398735037,1.75267208052001
"2709",0.58,6,22.15,4.57471097850338,1.50185270175416
"2710",0.65,29,10.92,8.4848765899397,2.83144707924613
"2711",0.56,10,13.65,4.79579054559674,1.64093657949347
"2713",0.13,16,14.46,5.4510384535657,1.61938824328727
"2715",0.72,12,12.1,6.50279004591562,1.67335123817775
"2716",0.59,13,17.93,6.87729607149743,1.45861502269952
"2717",0.18,4,21.01,4.26267987704132,1.47017584510059
"2719",0.42,11,19.21,5.39362754635236,1.59127394180643
"2720",0.77,57,80.73,12.999861224208,7.62014120239511
"2721",0.48,26,76.18,13.0894909511698,6.74025927850674
"2722",0.33,14,16.17,8.2995345703326,2.09186406167839
"2723",0.44,27,98.72,12.5957978622428,7.31778993080467
"2724",0.57,19,23.21,7.2991214627108,1.10856261952128
"2725",0.21,29,17.94,7.74543561027438,1.72988406550997
"2726",0.48,26,58.91,13.611897538108,6.96652406214776
"2727",0.45,32,64.76,13.5873519522605,6.96509923116434
"2729",0.4,51,13.94,6.64378973314767,1.60140574073684
"2733",0.5,26,13.25,6.70686233660275,1.44691898293633
"2734",0.33,4,12.05,6.3456363608286,1.72455071953461
"2735",0.12,42,94.67,9.0062638833792,1.78339121955754
"2736",0.36,7,22.23,5.78996017089725,1.70292825552144
"2737",0.5,19,12.13,4.4188406077966,1.76644166124377
"2738",0.54,34,41.82,14.378904912403,7.80412081604902
"2739",0.73,13,16.39,4.80402104473326,1.53686721959926
"2741",0.1,31,62.56,10.1611871079919,2.62103882411258
"2742",0.48,10,14.43,5.98141421125448,1.9139771019523
"2743",0.41,9,13.01,5.91079664404053,1.68824909285839
"2744",0.63,8,13.76,6.16541785423142,1.92570744173779
"2749",0.13,3,18.15,5.11198778835654,1.86252854011626
"2750",0.66,6,19.73,4.94875989037817,1.69561560867515
"2751",0.34,9,59.08,8.80926561216931,2.44147709186066
"2752",0.29,20,18.32,5.94017125272043,1.71379792775834
"2753",0.73,30,19.43,5.54126354515843,1.33762918913861
"2754",0.21,16,12.56,5.01063529409626,1.7227665977411
"2757",0.25,12,13.55,5.00394630594546,1.76985463384001
"2758",0.13,18,35.13,8.84721610435754,2.57945896672922
"2760",0.64,21,75.2,13.0859586955105,8.27384693278451
"2761",0.13,30,22.93,6.48463523563525,1.55180879959746
"2763",0.89,47,78.83,11.7314825143463,5.89696154145094
"2764",0.08,24,10.68,7.89133075766189,1.58719230348678
"2765",0.66,17,20.92,5.05624580534831,1.78674692740451
"2766",0.7,26,10.72,6.52649485957079,1.78842056796254
"2767",0.72,27,88.12,13.9198786813638,8.32620458401269
"2768",0.47,32,74.83,10.961590297866,5.21270501047211
"2770",0.48,5,18.72,4.11087386417331,1.8196988379173
"2772",0.33,25,20.76,7.45356187164337,1.68268837417369
"2774",0.2,37,28.63,10.5003165454225,3.40053049267445
"2776",0.23,40,35.24,9.25253742067597,2.6658383522929
"2777",0.74,20,76.74,8.60886037994206,3.65532267058509
"2779",0.91,36,48.71,10.8584219080025,4.94485155355025
"2780",0.73,11,15.63,7.45124168498768,2.75810940097495
"2781",0.43,11,16.24,4.38202663467388,1.28923264827676
"2785",0.04,47,94.17,15.5114714281307,7.93579130039645
"2786",0.26,37,12.95,8.40335237499248,2.37117788445966
"2788",0.11,10,12.77,3.98898404656427,1.42310833424261
"2789",0.16,14,13.99,6.11146733950268,1.62924053973028
"2791",0.17,42,44.84,10.8353956953054,4.25872841832939
"2792",0.23,17,20.3,5.18738580584075,1.55392520250384
"2793",0.18,15,19.33,8.11581970121133,2.75429745226753
"2794",0.77,37,99.91,10.3149347323218,4.19644978515925
"2795",0.54,28,24.26,6.50128967054039,1.41342302850814
"2796",0.94,30,15.54,7.70436116791031,1.63510565918268
"2797",0.22,45,27.15,11.5158810927959,5.34815460139521
"2798",0.43,39,23.53,8.01168672912785,2.37490575457367
"2799",0.7,31,12.46,8.05452260953729,2.13771044980381
"2801",0.55,4,18.17,6.50876913697168,1.30019166206648
"2802",0.28,30,99.26,13.8233666181548,7.83540129489443
"2803",0.54,13,20.08,3.95124371858143,1.36609165380237
"2804",0.06,10,40.28,9.38328476695754,2.37024374146786
"2805",0.82,13,79.91,11.4205469835356,5.87360963386847
"2806",0.62,39,16.6,8.26075135470051,2.71071331852169
"2807",0.48,15,10.91,8.11880299698004,2.39151130218845
"2809",0.47,28,65.31,10.2284654097316,4.05923538510853
"2810",0.69,14,13.91,6.23244801655052,1.68082790852077
"2811",0.78,22,14.77,4.40671924726425,1.78002421300963
"2813",0.86,29,60.56,8.77043908654689,2.55334381134123
"2815",0.72,22,82.11,11.4937834194419,5.39897684964721
"2817",0.3,19,79.91,12.2204833113133,6.23900798524573
"2818",0.29,37,71.59,15.0719880476474,9.55853929573148
"2819",0.48,45,44.18,11.814510442591,6.70561461475621
"2820",0.09,4,23.54,4.29045944114839,1.8484548129046
"2821",0.22,41,75.09,9.932220771359,4.2901854310083
"2822",0.4,9,24.06,6.25190388316589,1.9387416595767
"2823",0.02,15,23.85,7.05098944706805,1.50629715351459
